Apogee,bodylen_coeff,BurnoutMass,CfgID,GUID,landing_velocity,LaunchRodClearanceMass,LaunchRodClearanceStability,max_acceleration,max_velocity,MaxMach,MaxStability,noselen_coeff,payload_mass,rail_exit_velocity
1495.88528477,0.0148285578058,5.86546932357,cfg555,ef9f912e-a7ef-42cc-a6d2-333b24e450a6,4.95788255061,6.39472983383,3.60482953428,130.500599374,185.157708728,0.54918494183,5.75065742136,0.51126693303,3.63202222067,15.0742072099
1558.96886282,0.0571305468147,5.70843879743,cfg555,02fc6306-fa43-46ae-89d8-da3603d164c9,4.94934133675,6.23801980441,3.61380699855,134.007722193,190.312507268,0.563616754951,5.84808208865,0.518780679777,3.46300387103,15.3738718723
1530.65956036,0.0520510747762,5.78234782196,cfg555,394ee2f8-2745-4f8b-9394-b1313de6ffa3,4.89729285915,6.31177883855,3.64969290957,132.335425656,187.849820333,0.556171780989,5.85636749252,0.506460686431,3.53910060643,15.2310524844
1623.73597755,0.0249963431903,5.49996042934,cfg555,43540ddb-3bf1-4d3b-b8ff-f9f4fec16e13,4.71875667116,6.029965736,3.32578812416,138.944178487,197.288153332,0.583920703336,5.5993196882,0.509702376471,3.26593681735,15.7948387946
1696.01689273,0.0293639969731,5.31935533575,cfg555,f2979585-da72-402f-a75a-3b24b28d0fd7,4.75474497833,5.84979506878,3.29736996366,143.502851758,203.961133475,0.603825039985,5.52565380993,0.518795061397,3.08350725631,16.1619991123
1649.45175703,0.0333748770181,5.44695474313,cfg555,ba15464a-524c-4da6-a481-d2b88af30d11,4.75638264232,5.97706563148,3.51173255298,140.253803978,199.278612164,0.590471396267,5.61248062692,0.519850198865,3.20678223406,15.9059332497
1485.52912999,0.0214460715465,5.90165594556,cfg555,bbca8865-3891-4ee3-a891-614b66fb7524,4.99206780672,6.43084072061,3.63517956111,129.716565143,184.042867681,0.545948762839,5.7906919584,0.514299687361,3.66581127755,15.0071411976
1698.5668672,0.0769500271532,5.33254777508,cfg555,aa334e7b-34b3-4db9-90f4-2c813ecafa88,4.75698919787,5.86294772428,3.46348440477,143.160525438,203.563961921,0.602350198066,5.72047346041,0.518468557933,3.08027372545,16.1349892461
1661.28426589,0.0224164174815,5.42674609085,cfg555,8275d3f6-bf8f-498d-b9a7-9ab585c33e3f,4.74100957018,5.95690998088,3.4152016131,140.759170219,200.047713205,0.591954935898,5.56328277372,0.518172237804,3.19042077565,15.9458211326
1379.53771151,0.0743618707353,6.21756842363,cfg555,41c7c29c-6aff-490a-894e-42e1e5305ff4,5.13205588648,6.74352437567,3.92174398451,123.226861079,174.65288345,0.517969369552,6.16661117515,0.505709524329,3.96374710996,15.19640337
1571.3848795,0.0855946807433,5.66097183743,cfg555,43eb7cb0-4d32-4f78-b411-f8202667575f,4.93242303493,6.1906528371,3.58923236203,135.102550599,191.867403244,0.568591112259,5.94281917673,0.515755117159,3.40581747433,15.4673071212
1672.75410815,0.0111696810156,5.38926093009,cfg555,b5ed3ae8-969a-4443-9766-fa4c9b8b9f5f,4.68076361215,5.91952005119,3.2966090918,141.705666554,201.412152083,0.596476352538,5.49918521395,0.512287226763,3.15703474891,16.0204678386
1485.57732683,0.00922388418642,5.88221906589,cfg555,a2ab9996-22e5-43d4-b0a1-bb6ae163cd07,5.03852287851,6.41144722482,3.5300705405,130.136568096,184.555384538,0.546926573166,5.72771692,0.502525077951,3.65389924906,15.0431577682
1672.24277376,0.00786162487423,5.36466546106,cfg555,d2f46cfc-ebbe-4593-aa85-5ecc78dbfbe1,4.74918048569,5.89498971553,3.23448015646,142.333126096,202.196886507,0.599467502558,5.46903645964,0.502675858758,3.13393584012,16.0699447826
1661.46684202,0.0719926425735,5.40779287622,cfg555,82aa50f3-2ec7-4cae-b103-d186a2f937e9,4.6849592278,5.9380101233,3.41992775922,141.236118663,200.67850484,0.594782932372,5.74152242736,0.514583790341,3.15737414831,15.983445708
1530.79873134,0.0077205497955,5.78006927247,cfg555,d4835af3-177c-4a10-8c46-411443a0a6dc,4.89488163509,6.30950444198,3.46554733636,132.386439463,187.93919802,0.556738909703,5.66771992484,0.514686112396,3.55183963882,15.2355158347
1566.86665916,0.0771333466765,5.67367129841,cfg555,30d214e3-8baa-4b85-9f65-2fbb85f84d67,4.80177532624,6.20332519551,3.56175678852,134.808034194,191.42212506,0.567572758491,5.90925181969,0.502969068726,3.42188627899,15.44221694
1686.7406824,0.0459665399058,5.35959509802,cfg555,f6601b3c-368e-4e69-8fbd-9c1a88b5df94,4.71271336562,5.8899332762,3.39344529604,142.463076311,202.505539933,0.599522601768,5.60827267234,0.519607181425,3.11798593883,16.0801021393
1551.87816685,0.00569569618156,5.72332926566,cfg555,74da38f7-0f1e-4026-ab58-e0bd3c7f9944,4.91535481744,6.25287988034,3.49212023786,133.667677425,189.817742792,0.562930909694,5.64074261382,0.503243658298,3.49619982207,15.3448993407
1413.08760349,0.0648460549259,6.12401367908,cfg555,deef56f1-821a-4682-ae0b-41aac78b520a,4.99517320889,6.65016388531,3.82478297891,125.084747718,177.400350204,0.52561871256,6.0744529879,0.519407433135,3.87588743019,15.3707324202
1404.3608946,0.0564937236453,6.16578598249,cfg555,3bb0359b-0c38-4b99-8d55-bce126f1f0e5,5.04435134996,6.69182812707,3.84440337596,124.249239689,176.279649197,0.521976012969,6.06262676295,0.512574908949,3.91787034398,15.2923433467
1476.96109896,0.021917909626,5.94001237515,cfg555,7b81c4b1-9ce2-427d-bae6-a2f6bbe78247,5.00704605681,6.46659273278,3.68558589238,128.894998189,182.955053497,0.541672399332,5.8070853595,0.517694661326,3.70677336031,15.7054719896
1453.14486092,0.0152872319396,6.0333729237,cfg555,4349b4f0-cf46-48ab-bce9-a6d3046719b9,5.04167265354,6.55967659705,3.78099695662,126.936306729,180.221551043,0.532986170671,5.82807906685,0.500049568038,3.80011905173,15.5346569868
1494.27660947,0.0241672313842,5.87989202765,cfg555,9b398b67-40bf-46c0-a8df-a58ffb253280,4.97191365529,6.409124896,3.60684575132,130.187015386,184.782876209,0.547731105316,5.79168039909,0.501171309182,3.64359122312,15.0473888637
1583.60152284,0.0962662211248,5.62860816748,cfg555,4c97e703-312e-4877-befd-bae4895f5a4f,4.77176470229,6.15835097495,3.63005906434,135.858786595,192.967437094,0.57165926246,5.96134131637,0.510398023122,3.36995257058,15.5318032001
1435.05086976,0.0176233763215,6.05574900639,cfg555,f8975e0f-d432-4f4d-b5b8-6c4aeb4f52e5,4.97861011959,6.58203012499,3.7205647455,126.474152007,179.404979588,0.53240309709,5.84037863788,0.505309085869,3.82440116873,15.4943467251
1522.61603959,0.00656654535338,5.79279353614,cfg555,2d0f2996-991d-4572-bdee-a6d0218bb9a1,4.90420551796,6.32220296641,3.45502854641,132.102244629,187.496346384,0.555318944349,5.67641083039,0.516010941001,3.56491618534,15.2112163869
1458.40423388,0.0777152028216,6.00800335313,cfg555,a76e40d8-c5c3-40a0-9484-2e6e4dad2dcf,4.9374008979,6.53442556252,3.87279829663,127.462155881,180.944834443,0.535920035558,6.08562090055,0.500979337091,3.7532185481,15.5805075511
1386.70865227,0.0373519181974,6.21251584553,cfg555,9932f5bf-1451-4b35-bc30-8515f271bbf3,5.09039382711,6.73849310939,3.83926978305,123.325675514,174.877918643,0.518275879938,5.99867964858,0.511131149451,3.97128721502,15.2057028496
1482.21938288,0.0942911571671,5.91241516688,cfg555,eb448f37-b9ea-44fb-86f9-ff2478b99ff1,4.88585978258,6.44157865125,3.78253476963,129.485129627,183.710407589,0.544305309594,6.10244756629,0.512383030957,3.65148848277,14.9873126175
1392.67752584,0.0248207043791,6.20056452371,cfg555,42732f76-542b-43d8-9c93-6a0a3484f905,5.12714771485,6.72656693065,3.79957058861,123.560505391,175.243613429,0.519099537863,5.9370121611,0.512015533466,3.96363273235,15.2277377883
1605.42933835,0.0376178079707,5.55175845906,cfg555,453dc3ca-558a-442f-8fb7-34b6bc4c068c,4.82690287923,6.0816619433,3.5231119796,137.686194323,195.435554185,0.578465964409,5.67837537236,0.50992235552,3.31049212703,15.6875929872
1607.14521539,0.0374938961718,5.59376024433,cfg555,01124bc0-6833-485d-8767-c922ef57c5bc,4.84584569599,6.12357850537,3.56517163269,136.681718699,194.279165742,0.574811877514,5.703205136,0.512216333056,3.3553384614,15.6019804513
1377.6658361,0.00895641499411,6.22737394673,cfg555,106a1970-3666-4293-a133-a816ba411f9a,5.08427223313,6.75333243175,3.78540303754,123.034643457,174.418138107,0.517419575626,5.87736551619,0.507752083011,3.99608327215,15.1783957263
1392.67353578,0.0489541172768,6.1943846071,cfg555,2144c954-1323-4ed3-95a6-bf2920d1d91e,5.05198717762,6.72039585075,3.85258317615,123.682327043,175.42250742,0.519708266204,6.04689208729,0.515866316285,3.94897600672,15.2391464321
1460.73269032,0.0631473555919,5.96880317742,cfg555,447cb770-e9c8-4f9a-a26e-4fdcb8046eb1,4.99920958425,6.49531773995,3.75763547938,128.284608515,181.954651631,0.539565559062,5.99631427477,0.514625217956,3.71854962957,15.65226743
1564.39833284,0.00112584685956,5.64690393411,cfg555,f0d0ee6c-6a2c-4472-a37a-2371218b0df9,4.79197582317,6.1766122991,3.36936825693,135.430323933,192.134710391,0.56931045984,5.58672185058,0.502929990542,3.41849334251,15.4953590663
1662.14213651,0.0606244055327,5.35142504759,cfg555,d856e7ce-e888-4334-a7ef-d59d31d352c4,4.71336481142,5.88178235469,3.27427604312,142.673103562,202.412157529,0.600449433928,5.67270193155,0.511855617234,3.1021409861,16.0967008544
1556.67788096,0.0684827307144,5.68927349352,cfg555,1e5e0eb4-8448-45c3-afa6-3d6536064136,4.80740420963,6.21889649903,3.57017352139,134.447748575,190.864552812,0.565466982383,5.88411801434,0.50764356593,3.44031246024,15.4114423792
1565.85613106,0.0954661461533,5.67531204958,cfg555,dc93879d-8d62-4082-b9a2-4e1e8205eae6,4.91220917718,6.20495893784,3.62113828056,134.770138781,191.411088162,0.567177225673,5.98886316647,0.500625914241,3.41727549459,15.438956523
1454.75946262,0.0801639002438,6.00800613515,cfg555,83efd04e-9bfc-4e97-a20f-ac0792d5c19c,4.93979665076,6.53442820221,3.99856176487,127.462077903,180.871059365,0.536369292241,6.08945770258,0.513947797047,3.75478892554,15.5804967768
1632.80215738,0.0511212612575,5.50618027046,cfg555,014e16ff-073b-4d29-a246-1efc54276f5a,4.98094415207,6.03617626507,3.53079046589,138.791892922,197.24804586,0.583608158754,5.72034778026,0.516890847653,3.25999567274,15.7817562767
1504.66685585,0.0801206309857,5.85360887428,cfg555,bc14c4db-59c0-48ba-921f-7509353316f1,4.90324223805,6.38289413311,3.85881425662,130.759480758,185.651135046,0.550367150739,6.02485411238,0.5010730607,3.59799011478,15.0962959227
1534.82465112,0.0053197541201,5.77780943262,cfg555,827ec849-6e73-4563-83fb-86bb1c51ca77,4.85665898685,6.30725087527,3.61691494653,132.436963757,188.079229477,0.556904685737,5.66961408707,0.511507973096,3.54763842002,15.2397243649
1405.83057892,0.0253815127722,6.13808782444,cfg555,aa698df7-fe79-4a5a-a4f0-4f5b4ebf365e,5.09005874295,6.66421217522,3.74983409029,124.801867877,176.911137309,0.523722441284,5.90888299253,0.509628654329,3.90105182495,15.3441783335
1453.7473548,0.0549100548969,5.9927826184,cfg555,fa203705-6a75-448c-bc45-7580ac68d230,4.99916172976,6.51924201481,3.76131566677,127.780315838,181.237765108,0.536511674593,5.9717027688,0.508886839415,3.74846435464,15.6083110216
1657.72545007,0.0772482359576,5.42186837736,cfg555,1f394f81-be81-48e5-9509-74d2ac2ef8b3,4.8098494094,5.95204095651,3.40594522881,140.881772332,200.183150193,0.592499752591,5.76607348775,0.500558766418,3.17011807244,15.9555237499
1516.24783634,0.0190985428747,5.82926171326,cfg555,c9c539fb-d870-4c99-a914-a09c03484bb8,4.83500135982,6.35859832584,3.57627099742,131.293964305,186.407693979,0.552232706245,5.74479646065,0.512595069692,3.59429367141,15.1420780281
1545.09750983,0.0280745412212,5.75092968044,cfg555,810bd502-166f-444e-857d-4cf7bb858a4e,4.88541652064,6.28042347896,3.59276567119,133.041554156,188.973503682,0.55963534058,5.74323656649,0.509808932776,3.51584227843,15.2913866609
1635.14833472,0.0956255926898,5.49030076366,cfg555,075d300d-dbb2-4fac-a30b-000a9d061b80,4.70898817907,6.02033140852,3.57047942633,139.180961451,197.724994641,0.585543177603,5.88284906829,0.505121241039,3.23205591318,15.8148981798
1547.34996415,0.040546425238,5.74003140135,cfg555,3c4edcfb-72bb-4bb5-8515-bd85ef6d9989,4.98062227164,6.26954860539,3.54127068189,133.288111791,189.337273071,0.560385363324,5.79357206057,0.502930629529,3.50088008748,15.3124717989
1596.59321054,0.0222170425897,5.61977325829,cfg555,0f8958b7-c3d2-4149-9871-54583419ac25,4.8728711552,6.14953251548,3.53950534624,136.066613663,193.432593726,0.57265397861,5.65601565023,0.506760679067,3.386812238,15.5495526715
1526.22224988,0.0427101046365,5.81550268592,cfg555,6fdb7dc4-ab01-471a-b668-1a93d95f49d7,4.94566322162,6.34486189167,3.63067200397,131.597932279,186.987827752,0.553577344823,5.83601392247,0.504341312762,3.57555123032,15.1680502487
1683.04309251,0.0590649590807,5.36611082157,cfg555,49e23eee-ff84-4343-afc7-cd88e4b77ce7,4.68366868475,5.89642969162,3.46667892037,142.296112446,202.264434122,0.59887539283,5.67006376907,0.515188741312,3.12013114217,16.0669446324
1381.71685123,0.0573624084168,6.18399837039,cfg555,bd3f0131-2249-445e-bb98-e51dfe21827f,5.04685059265,6.71003536412,3.88213052297,123.887362562,175.4864995,0.521496460052,6.07280086789,0.507620704484,3.93887176411,15.2583933606
1498.48210733,0.0647063903607,5.86692890941,cfg555,e1fac345-a943-481f-8bf0-0356d0275d5d,4.88555754214,6.39618660148,3.7177334596,130.468813114,185.158652593,0.548256103451,5.96455585575,0.506202064078,3.61644470232,15.0714794542
1675.23646883,0.00832442389564,5.37005481181,cfg555,757dc66d-db52-4d50-ae60-835df763621a,4.82036674179,5.90036197057,3.29559803113,142.195260108,202.060982602,0.598896752619,5.47059304746,0.513255170276,3.13877525929,16.0590363499
1494.83058351,0.046362668879,5.88013706774,cfg555,2f30fda0-5bc1-4562-a840-ee81bf807c4a,4.96699985867,6.40936918341,3.61259535449,130.181712312,184.764066516,0.547149759447,5.89268770592,0.507482813867,3.63594138921,15.046956622
1588.97952327,0.089805817498,5.60380617267,cfg555,f61d4a25-e5c7-4c48-8383-aa6d3bf61585,4.80059046875,6.13360279459,3.6368422631,136.443509588,193.733829286,0.574306875692,5.92442492901,0.507390970059,3.3474899008,15.5816330668
1550.40956055,0.083032216146,5.69149172925,cfg555,9c6b60c1-1787-4abe-ac4d-c59bda1c27aa,4.89267486592,6.22110974668,3.67229999011,134.396649583,190.686241407,0.564885525464,5.94680035792,0.51766533076,3.4342620784,15.4070270003
1573.13821645,0.0724885045671,5.64447278151,cfg555,8996704a-8f53-47d8-9837-e92969f7989d,5.02481087474,6.17418689927,3.61793893011,135.487070385,192.351033688,0.57030629851,5.87762393537,0.502930319057,3.3942933925,15.5001123076
1707.21197561,0.0370084395898,5.28938805608,cfg555,90ab36ae-fe6d-4579-8f52-4ed1fe9bbf1c,4.70272523274,5.81989337575,3.30729409693,144.286696526,205.029486123,0.607380518002,5.54384075326,0.506192369989,3.04845667209,16.2236318661
1701.49939881,0.0253475223973,5.32849017854,cfg555,35cb4a79-9758-440e-a9da-1db4bb605e12,4.72886738865,5.85890911626,3.34373883659,143.265486678,203.693488858,0.602603528037,5.51680064426,0.501217642088,3.09464835165,16.1432862222
1654.67553913,0.0555029005296,5.4100578575,cfg555,70824a96-faed-479b-80c2-81203c7005d8,4.68148023421,5.94026244385,3.40943356221,141.179112006,200.506295042,0.593991046486,5.68127042728,0.501237299501,3.16579449579,15.9789317691
1446.80966684,0.0968310162594,6.05213945572,cfg555,08329439-a1e3-464d-838d-203f43f2ac64,4.95438584646,6.57840518524,3.971896373,126.548878926,179.685323278,0.532308687655,6.18066544286,0.503147788978,3.79349386916,15.5008146342
1408.26443295,0.0355990670073,6.12621560019,cfg555,7f6bbd68-8281-4753-b630-191f6e134799,5.09095841314,6.65236657019,3.77309713975,125.040305599,177.249346641,0.525496196228,5.95953830856,0.50156108832,3.88595030762,15.3665403432
1376.47351496,0.00740057367331,6.21390047844,cfg555,64b3a809-1c3b-4f98-8c11-31a860486ba4,5.02633347722,6.73988040465,3.72710058113,123.298424543,174.695682537,0.518695151594,5.86506944568,0.515288540018,3.98575627636,15.2031981643
1725.01889617,0.0034074739214,5.27890670148,cfg555,7c51f723-2719-4516-9b9d-175d47546bba,4.66911680528,5.80944886735,3.24378391618,144.562358857,205.661542695,0.608443392654,5.39385262002,0.501159395842,3.05264052293,16.2453168302
1629.48941903,0.0158099144306,5.51217514432,cfg555,905d35f0-245a-4b49-b3e2-f2adb48bf51b,4.79355126044,6.04215483082,3.44869533553,138.645625733,197.02642557,0.583398272726,5.57296527605,0.500359799214,3.28165100278,15.7693415737
1720.06480978,0.0173780984529,5.25832979971,cfg555,37982db7-2a7a-4654-937e-a2b706eba29c,4.62966205783,5.78890220092,3.20122269117,145.107611909,206.26180022,0.610802331028,5.44120712335,0.517855019323,3.02663167937,16.2882050443
1391.17684657,0.0727436977596,6.15288633953,cfg555,b7996f92-ce90-4d1e-b08e-ab0358744dd9,5.15381993496,6.6789879173,3.78110603175,124.505642583,176.386438768,0.522555040981,6.12385209676,0.516050923769,3.89926737037,15.3164570318
1698.00672932,0.0337301393611,5.33347601959,cfg555,85c39a1f-e788-4627-bfef-d6b53cacca44,4.77570634387,5.8638708144,3.3342837001,143.136593956,203.504740721,0.602172362215,5.55277108288,0.502595932893,3.09667977143,16.1331457042
1640.10894287,0.0462443820819,5.48217374968,cfg555,d7e6ae69-ecd4-4396-91a4-6acd8e14c3eb,4.75142336611,6.01221212085,3.48226855422,139.381126478,198.1102617,0.586958722543,5.68855654886,0.501242228928,3.23823818104,15.8319459502
1713.30392219,0.0949157554199,5.27967269361,cfg555,eaf1f9b9-82d4-486e-9837-40cfa1d40cb5,4.80961939469,5.81021568354,3.44453907729,144.542082227,205.446893723,0.608283878854,5.76558257741,0.513941424334,3.01847638122,16.2436454453
1672.71440524,0.0125138717006,5.4173217133,cfg555,b92fb1fe-722c-4963-a5c3-57a2f1e8997c,4.70329619544,5.94750559405,3.2966633053,140.996144628,200.570739697,0.593372717054,5.51203876989,0.50587761032,3.18773671771,15.9645848137
1566.49709315,0.0775000870505,5.64996635551,cfg555,94c98efa-0a96-4e22-9bfe-3a177d43cfe6,4.84277695084,6.17966735504,3.610736958,135.358856357,192.102822684,0.568805782899,5.90099320132,0.51298451129,3.39481588888,15.4891472623
1639.22192661,0.00705754534749,5.49752199651,cfg555,e543232a-9469-444d-9c4b-200a4efd902b,4.80308708031,6.02753588038,3.39827240462,139.003799894,197.612004532,0.585038740575,5.52951981631,0.509685461324,3.26681569939,15.7998362957
1707.30658037,0.0183674497251,5.32080728583,cfg555,cfcc5620-ffef-4054-b9b0-e942d3cd2fdf,4.64261136984,5.85119796957,3.32032914178,143.466246701,204.071263968,0.603917890619,5.49017764095,0.500937215036,3.08646930265,16.159061351
1577.35559245,0.044107673812,5.65816504305,cfg555,e6d4de64-d874-4876-aeae-6411579cd349,4.74362836194,6.18784805721,3.55396123215,135.167914251,192.044240901,0.568225666881,5.76634171076,0.502621016143,3.4149222812,15.4728843211
1606.14159628,0.0643633437168,5.56703903391,cfg555,cbead34a-8cd7-44ac-b997-72e2f7235f15,4.75881040817,6.09690959146,3.54456537131,137.319214086,195.028667353,0.577477994137,5.80430143381,0.506507973664,3.31953736092,15.6563149949
1360.16597278,0.0966932545182,6.2515858913,cfg555,a947a778-0fa4-4409-8fd7-15b005a61b4e,5.1342986353,6.77749893699,3.94495382043,122.563410799,173.547576465,0.514789205027,6.27584317141,0.505305729527,3.99296553481,15.1341493724
1682.25877128,0.0686644493229,5.36690722296,cfg555,b448c469-4a2c-42c4-b6ca-54eab6a363bc,4.90173215276,5.89722836355,3.42685749494,142.275636021,202.263783048,0.598730067166,5.71327673868,0.506119528568,3.11505968062,16.065320223
1485.34479573,0.057783059118,5.89510845616,cfg555,5ba734eb-e5c1-4bb3-a4c4-6d72e247859c,4.98147272432,6.42430887252,3.66686715656,129.857744562,184.165173365,0.544831964926,5.93463685228,0.506546122009,3.64987909014,15.0192355682
1635.01189483,0.0147109369174,5.49534185454,cfg555,e7b445ce-f25d-47f2-a1b7-439e974899ed,4.80941612329,6.02535933705,3.41773541829,139.057292504,197.63861802,0.585595294176,5.56367446735,0.506688591154,3.26497826684,15.804416098
1520.42356711,0.0121099591351,5.80912181409,cfg555,c90d534e-78c2-4066-aeac-e4b8b7bddef7,4.87454266082,6.33849575798,3.56398607234,131.739260719,186.998145822,0.553950102731,5.70863348267,0.506350121735,3.57966748235,15.1801470097
1498.0248074,0.0369146790712,5.8667699894,cfg555,b354cfd9-ee9b-4aca-8b24-cdae5e328a70,4.92564661178,6.39602978,3.59837252875,130.472246382,185.137142507,0.549201047695,5.83646689497,0.513823688227,3.62849220139,15.0718383007
1379.16636257,0.0142226501866,6.18888717067,cfg555,a0ea9782-9fb0-4106-9bad-529efb30cacb,5.00740219752,6.71490846259,3.78373745439,123.790847401,175.336304719,0.52071590482,5.89031623215,0.501446073069,3.95599762784,15.2493505473
1433.99348504,0.0194359117957,6.05599003741,cfg555,540d32f4-cd30-478e-a945-00986409de46,4.99608297615,6.58229827619,3.65875511937,126.468644958,179.357761106,0.531971610447,5.85238188751,0.501844744237,3.82416563476,15.4939225965
1640.02553063,0.0174043722108,5.48595014081,cfg555,a0cc4614-248a-4ea4-9cb2-7d847f4d6142,4.71915416358,6.01598954353,3.37994536315,139.287971478,197.993209029,0.586381768625,5.56826852135,0.508787014351,3.2545854895,15.824088761
1461.72811473,0.031937409659,5.97620153749,cfg555,a22edc74-954f-43e4-95d5-7a71452600b2,4.94207224945,6.50269524316,3.79807700125,128.128679457,181.769851652,0.538955025953,5.86398682944,0.51580474379,3.73956795592,15.638655467
1445.6457896,0.0876391095404,6.01056736518,cfg555,528eab36-7628-48de-a6a3-a5e022776755,4.94121760526,6.53698364155,3.84538516097,127.408708588,180.719808314,0.536587815947,6.11996893414,0.504272047321,3.75510884608,15.5758861268
1427.02324204,0.0771239363925,6.0469830418,cfg555,957ce28b-1c59-4afb-8ffd-64a1224f0fd4,5.09089923578,6.57330513143,3.83099111628,126.654172895,179.449752985,0.531728110198,6.09396282481,0.516250501765,3.79472643645,15.510043293
1678.85594551,0.0628515500818,5.3598412499,cfg555,ace7af51-ed14-4465-90e8-eae70667bcca,4.77527486572,5.89018151633,3.4096928675,142.456690968,202.434530996,0.600632403173,5.69208243039,0.50235516209,3.11013973607,16.0795850951
1701.71551865,0.0400559904461,5.27614506414,cfg555,21231b02-946b-47a3-ac46-13091a9168db,4.61144367514,5.80669610038,3.22062783904,144.635236508,205.400157535,0.608434573638,5.54434028772,0.50068796984,3.03437477908,16.2510910358
1532.80993431,0.0216010592045,5.73698051926,cfg555,4db2e60b-8c09-4687-a57e-11c8e3bec79d,4.88496212487,6.26650402497,3.46009753356,133.357303802,189.165302659,0.561104847849,5.71156361201,0.519860134397,3.50377657662,15.3184308479
1589.7285166,0.0653268582882,5.6347437976,cfg555,7df2ee12-ee38-4ba1-a301-cf2f7f385fb3,4.77652677312,6.16447487994,3.69380288335,135.714790476,192.860509037,0.570996286201,5.84762534488,0.518522199917,3.38359315631,15.5194912681
1542.84484718,0.0159308344019,5.75736360077,cfg555,3930f6ac-2c04-4480-9e4b-053e14bcabec,4.87431608622,6.28684325882,3.57236294873,132.896409831,188.745560395,0.559156287863,5.6975722337,0.505879729975,3.52660627975,15.2789940576
1726.63097022,0.000989696089806,5.27879555603,cfg555,a5b8e44c-ae21-478d-b213-ef92e482e569,4.68191756441,5.80933348117,3.25356528858,144.565426955,205.630218389,0.60830958084,5.38330846496,0.517930842824,3.05277091163,16.2455646761
1471.09954786,0.0289779532081,5.92832697848,cfg555,105b30d1-6313-4fa3-bec5-4ede237e300f,4.93614129191,6.45745731666,3.63552934052,129.144277374,183.139871153,0.542510861417,5.83689524368,0.506446349509,3.69304508395,14.9582074366
1407.6814393,0.0107078658325,6.1287227617,cfg555,9ca7d6f8-de5e-4a3e-a420-37c73fa40464,5.12326413057,6.65486110236,3.69719553338,124.990027807,177.186069383,0.525083969431,5.84163889326,0.514167511278,3.89947106963,15.3618702147
1652.65479658,0.0753331218585,5.44464302202,cfg555,812a2c22-a6a6-40bb-b96c-e7b0d6580d46,4.88156352311,5.97476875981,3.52751828862,140.311250879,199.436325901,0.590621848587,5.78237724325,0.517709547144,3.19006993942,15.9104652422
1585.77442234,0.025574312947,5.62874867039,cfg555,f2d90de0-f97b-4988-91af-8d4c33432d5f,4.90534972208,6.15849252575,3.53083510332,135.85545632,192.963802651,0.571513305411,5.67391075475,0.512869218714,3.39153130572,15.5315377019
1565.7241406,0.033479249588,5.66233033042,cfg555,f45dd43d-2d09-4375-8bce-49aa0b7d862c,4.91240156538,6.19200698645,3.52674344386,135.071011032,191.717407449,0.568439434057,5.7248302772,0.503264818703,3.42273613379,15.4646119919
1694.14439519,0.0442079276871,5.32098265834,cfg555,bbd4290c-8b01-4a9e-9451-85121a6174b3,4.63899398942,5.8514122285,3.3013888352,143.460679191,203.883937779,0.604084648176,5.59206597881,0.514941711768,3.07724966996,16.1586487815
1490.31870969,0.017165440806,5.92025749836,cfg555,90607791-b988-41b1-8338-2cc4ea80eab7,4.93725859943,6.44940426107,3.63868166473,129.316917122,183.655348365,0.543480719258,5.78343423589,0.51350558242,3.68591995047,14.9729374743
1413.41654578,0.0187727928932,6.13448777785,cfg555,4f6407e2-1bac-4282-8b01-52c24a71a16d,4.97525206752,6.66061673971,3.76639477233,124.874157376,177.086306004,0.525162114399,5.87830609768,0.518519860645,3.90230023722,15.3509867785
1535.78805472,0.0374284692496,5.77578801865,cfg555,5f5633bd-1f9b-481a-adef-95d054d36afe,4.934140721,6.30522961128,3.61302152701,132.482352844,188.141036448,0.556990896928,5.79745454455,0.51664041455,3.53722961591,15.2436348044
1493.4899634,0.0244463850138,5.88963223865,cfg555,892545ba-69a3-4b26-9872-a8fda4ac81c8,4.90728618353,6.41884135373,3.65406588789,129.976123904,184.536786396,0.547174303617,5.80132149385,0.510980859237,3.65287265468,15.0293414265
1599.94518496,0.081528332623,5.57228987329,cfg555,2bba7525-c5cf-421b-a82e-dfc7470971d6,4.86396897918,6.10214738401,3.53442637723,137.193603242,194.858426558,0.577099864172,5.87592370932,0.513349965924,3.31573241048,15.6456231798
1429.42753046,0.0772256302959,6.05822311741,cfg555,2a207d4b-658b-401f-8682-df3a7bbc287b,4.96173712643,6.58452402524,3.79789248908,126.422793254,179.256914791,0.531224039818,6.10283001534,0.500829096712,3.80647804317,15.4898684237
1574.3538642,0.0199028527652,5.67861115363,cfg555,776c4678-3f94-4625-8845-d0c0d17c22e0,4.80326303901,6.20824919245,3.56782876868,134.693885374,191.3610275,0.566495639394,5.68085144378,0.505438186401,3.44362005258,15.4324345518
1555.06463939,0.0191448860075,5.73689030965,cfg555,f3164805-8562-4fb9-8c94-586db9223d33,4.88480403672,6.26641531427,3.57043184056,133.359301047,189.460927181,0.560707239305,5.70094760603,0.51158673763,3.50482629072,15.3185333828
1393.79585117,0.0979396039626,6.17182535551,cfg555,cb0826a1-3ecb-4efe-8291-8b92bd78a346,5.10011037156,6.69787956726,3.87527343993,124.128753264,175.943633295,0.521445086327,6.23695961972,0.517574018775,3.9123322321,15.2810478482
